   0.0  4.1
   0.5  5.7
   1.0  3.5
   1.5  1.0
   2.0  0.3
   2.5  0.1
   3.0  0.071
   3.5  0.05
   4.0  0.035
   4.5  0.025
   5.0  0.018
   5.5  0.0125
   6.0  0.0088
   6.5  0.0062
   7.0  0.0044
   7.5  0.0031
   8.0  0.0022
   8.5  0.0015
   9.0  0.0011
   9.5  0.00075
  10.0  0.00053
  10.5  0.00037
  11.0  0.00026
  11.5  0.00018
  12.0  0.00013
  12.5  0.00009
  13.0  0.000064
  13.5  0.000045
  14.0  0.000032
  14.5  0.000022
  15.0  0.000016
  15.5  0.000011
  16.0  0.000007

