492	233	51
492	234	51
492	235	51
492	236	51
492	237	51
459	238	51
459	239	51
459	240	51
459	241	51
459	242	51
459	243	51
459	244	51
459	245	51
459	246	51
459	247	51
459	248	51
459	249	51
459	250	51
459	251	51
459	252	51
459	253	51
459	254	51
459	255	51
459	256	51
459	257	51
459	258	51
459	259	51
459	260	51
487	260	51
488	260	51
489	260	51
490	260	51
459	261	51
487	261	51
459	262	51
487	262	51
459	263	51
487	263	51
459	264	51
487	264	51
459	265	51
487	265	51
459	266	51
487	266	51
459	267	51
487	267	51
459	268	51
487	268	51
459	269	51
487	269	51
459	270	51
487	270	51
459	271	51
487	271	51
459	272	51
487	272	51
459	273	51
487	273	51
459	274	51
487	274	51
459	275	51
487	275	51
459	276	51
487	276	51
459	277	51
487	277	51
459	278	51
487	278	51
459	279	51
487	279	51
459	280	51
487	280	51
459	281	51
487	281	51
459	282	51
487	282	51
459	283	51
487	283	51
459	284	51
487	284	51
459	285	51
487	285	51
459	286	51
487	286	51
459	287	51
487	287	51
459	288	51
487	288	51
459	289	51
487	289	51
459	290	51
487	290	51
459	291	51
487	291	51
459	292	51
487	292	51
459	293	51
487	293	51
459	294	51
487	294	51
459	295	51
487	295	51
459	296	51
487	296	51
459	297	51
487	297	51
459	298	51
487	298	51
459	299	51
487	299	51
459	300	51
487	300	51
459	301	51
487	301	51
459	302	51
487	302	51
459	303	51
487	303	51
459	304	51
487	304	51
459	305	51
459	306	51
459	307	51
459	308	51
459	309	51
459	310	51
459	311	51
459	312	51
460	312	51
461	312	51
462	312	51
463	312	51
464	312	51
464	313	51
464	314	51
464	315	51
464	316	51
481	316	51
482	316	51
483	316	51
484	316	51
485	316	51
486	316	51
464	317	51
481	317	51
464	318	51
481	318	51
464	319	51
481	319	51
464	320	51
481	320	51
464	321	51
481	321	51
464	322	51
481	322	51
464	323	51
481	323	51
464	324	51
481	324	51
464	325	51
481	325	51
464	326	51
481	326	51
464	327	51
481	327	51
464	328	51
481	328	51
464	329	51
481	329	51
464	330	51
481	330	51
464	331	51
481	331	51
464	332	51
481	332	51
464	333	51
481	333	51
464	334	51
481	334	51
464	335	51
481	335	51
464	336	51
481	336	51
464	337	51
481	337	51
464	338	51
481	338	51
464	339	51
481	339	51
464	340	51
481	340	51
464	341	51
481	341	51
464	342	51
481	342	51
464	343	51
481	343	51
464	344	51
481	344	51
464	345	51
481	345	51
464	346	51
481	346	51
464	347	51
481	347	51
464	348	51
481	348	51
464	349	51
481	349	51
464	350	51
481	350	51
464	351	51
481	351	51
464	352	51
481	352	51
464	353	51
481	353	51
464	354	51
481	354	51
464	355	51
481	355	51
464	356	51
481	356	51
464	357	51
481	357	51
464	358	51
481	358	51
464	359	51
481	359	51
464	360	51
481	360	51
464	361	51
481	361	51
464	362	51
481	362	51
464	363	51
481	363	51
464	364	51
481	364	51
464	365	51
481	365	51
464	366	51
481	366	51
464	367	51
481	367	51
464	368	51
481	368	51
464	369	51
481	369	51
464	370	51
481	370	51
464	371	51
481	371	51
464	372	51
476	372	51
477	372	51
478	372	51
479	372	51
480	372	51
481	372	51
464	373	51
476	373	51
464	374	51
476	374	51
464	375	51
476	375	51
464	376	51
476	376	51
464	377	51
476	377	51
464	378	51
476	378	51
464	379	51
476	379	51
464	380	51
476	380	51
464	381	51
476	381	51
464	382	51
476	382	51
464	383	51
476	383	51
464	384	51
476	384	51
464	385	51
476	385	51
464	386	51
476	386	51
464	387	51
465	387	51
466	387	51
467	387	51
468	387	51
469	387	51
470	387	51
476	387	51
470	388	51
476	388	51
470	389	51
476	389	51
470	390	51
476	390	51
470	391	51
476	391	51
470	392	51
476	392	51
470	393	51
476	393	51
470	394	51
476	394	51
470	395	51
476	395	51
470	396	51
476	396	51
470	397	51
470	398	51
470	399	51
470	400	51
470	401	51
470	402	51
476	402	51
470	403	51
476	403	51
470	404	51
476	404	51
470	405	51
476	405	51
470	406	51
471	406	51
472	406	51
473	406	51
474	406	51
475	406	51
476	406	51
